,Time (s),A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
4914,49.14,287.013994238805,96.1732876021415,88.03055970929563,109.1728190658614,249.98324806801975,83.33513687830418,92.73037721868604,106.21330875437707,243.49403247470036,96.03962826076895,100.10594269260764,113.45029633957893,133.5025517619215,156.9830419612117,160.47729877755046,90.18927084980533,120.54286344209686,161.51585441548377,142.97961024567485,135.1704922853969,137.58368731942028,148.54211622150615,142.07599451765418,120.33841630909592
4915,49.15,278.88680051546544,95.04104673396796,88.81794929038733,105.488215922378,243.69800667045638,82.37258589360863,91.57666499959305,104.87992403795943,235.6920813326724,93.68101746076718,99.08412175718695,110.50011380575597,130.44442312093452,151.20331954676658,154.35866953339428,87.4511242727749,117.70140554290265,158.48602924961597,137.81143206870183,132.33818026492372,133.48265929380432,145.69779887096956,137.6630098093301,116.60647578537464
4916,49.16,265.4160562087782,92.85462147090584,85.24590521119535,101.06877743965015,235.5975448153913,81.42970182234421,88.1689993548207,102.05729631707072,226.14276531385258,89.02000990929082,95.4380157054402,107.22561273723841,125.1496869372204,144.15472105611116,146.75013517262414,83.73871969524771,112.50774696236476,151.4459800091572,133.02908337209374,129.70028183190152,126.70967407757416,140.06510900799185,131.84356794226915,113.37309115333483
4917,49.17,250.41453045560047,87.92758308118209,78.07821384631097,95.97344615031034,222.42594423005357,77.45198672637343,81.71597437467426,96.06117964722216,214.0625292668119,84.08926805714145,89.9483056855388,102.60273120366037,118.78037184942514,137.1894104522653,140.13906911714002,80.08103031897917,106.48458555806428,143.69611744768918,127.4395763175562,125.981452583801,122.12352885399014,131.62888353690505,125.52931730169803,110.31203757738695
4918,49.18,238.37914341129363,82.1431603981182,72.83212471520528,91.24657663051039,208.3031795336865,72.43388972710818,75.18381607951596,88.58953515300527,200.71561448276043,80.90557821560651,85.26792225893587,97.10671292850748,113.66458056727424,129.76838479517028,133.86069622356445,76.18285599164665,100.69104610010982,136.84885925613344,120.77197607140988,120.95054262317717,117.9620303446427,123.62727284198627,119.70048944931477,106.05348506942391
4919,49.19,228.6244125571102,79.77658970048651,71.30033191060647,87.88874401943758,197.8053551283665,70.25967352092266,73.47845530603081,84.1750661493279,189.57298016175628,78.92909343354404,82.42749026976526,92.81033999286592,109.6201958716847,122.44362005731091,127.69462045980617,72.96541298273951,96.10752749722451,129.89247625228018,114.65259012766182,115.78825797187164,111.54625826748088,118.71320748468861,114.9137387983501,102.05145372310653
4920,49.2,216.12682030536234,79.74988693604246,69.30986273800954,85.13141074217856,187.17956118052825,69.0891029080376,73.48869257839397,82.5277529656887,179.90893684327602,76.90832717344165,80.8332406450063,90.01552098197863,105.118757346645,116.8546878034249,121.83292710687965,70.11932757450268,92.81218808609992,122.93549661990255,108.43305062735453,111.78739805473015,105.49604485277086,113.74157475074753,110.21229875041172,99.04133185045794
4921,49.21,200.41901734657586,77.35981489531696,64.62702731369063,81.87272760551423,173.35078882751986,65.47844532178715,68.57963307993487,78.77129246480763,167.8909538895823,74.0554096410051,77.91336975060403,86.13721001893282,99.33998080668971,111.81131412740797,115.50851195352152,65.67498348886147,88.71155296219513,116.00043944781646,100.64066736958921,108.30744577106088,100.90680734720081,106.39968968462199,103.62909961258993,94.3984923651442
4922,49.22,186.7232858785428,71.90702308434993,60.28180359862745,77.20162102486938,160.59568588389084,60.366444813553244,61.87614053487778,72.71043432410806,154.11992353620008,69.98679600656033,71.82688568718731,80.08921577129513,93.19298987975344,104.58985343575478,108.73987775994465,61.024293245282024,82.6449686428532,108.6246847989969,93.20633398601785,103.67974027758464,95.6430594669655,99.3361318251118,96.0557590587996,88.30677688820288
4923,49.23,178.09749260777608,67.84080323996022,58.333440392743796,72.17415259219706,152.68302377080545,57.449280575383455,60.27570634614676,69.52460535103455,143.43546354211867,65.73795690201223,66.59026257693768,74.97873593820259,88.76799984136596,97.5794973783195,102.90541831636801,58.87549923500046,77.21695146756247,102.92265505995601,88.54660700308159,98.5100632533431,90.78926086658612,94.42310692975298,90.45552724273875,84.98576062265784
4924,49.24,171.6920014587231,67.23956175846979,56.919700000435114,69.51282557565719,146.8912960262969,57.504155847709626,60.646081692539155,69.3412875989452,137.067174364347,62.670427723787725,65.80198532901704,73.31890083150938,86.01936133345589,94.01237184647471,98.27925532590598,57.46424722019583,74.90365533158183,99.8440882540308,85.47956531401724,94.51938967686146,87.82003715168685,91.0078379092738,86.25607733847573,84.36921780230477
4925,49.25,164.24899513367563,66.8639549985528,55.58503471547738,69.93340502958745,140.29265730641782,57.68857226939872,57.970079069491476,67.78057286283001,131.54868793208152,61.73476867843419,65.89828990399837,73.7244263291359,83.65163375856355,91.20023605646566,94.5409556152299,55.315656936727464,74.4005519663915,96.7375235632062,82.65452197520062,91.83752263197675,84.94376379530877,88.88737647794187,81.93067333195359,81.9939814391546
4926,49.26,155.46250506304204,63.39954416034743,54.02290844358504,69.83977800700814,133.08065535966307,55.41687278309837,54.821714002173394,64.1077640466392,124.21587598510087,61.51851266622543,62.92688340181485,72.31013296404853,80.92242933344096,86.11107477918267,90.6817294890061,53.11075074132532,71.78885425673798,92.09372365148738,79.28032573545352,88.5494882822968,81.06129826046526,85.94670362072065,78.22903717169538,76.90629718126729
4927,49.27,146.89197269035503,58.58090298715979,49.898917495738715,65.91608689632267,125.78046880662441,51.81786400498822,53.087489504832774,60.1000283495523,116.78176088025793,58.78561205463484,59.29079634370282,67.28243897669017,77.29661592748016,80.67845192272216,85.23691212758422,48.889778554439545,66.05961243622005,86.93006384419277,74.25894000334665,83.70694558834657,77.14379171375185,80.27817239053547,75.01246727770194,72.35509838210419
4928,49.28,140.7260715495795,56.86642543878406,45.77874642563984,60.90937677072361,119.62043208768591,50.30685133533552,50.98431574879214,57.31864075642079,112.28724179090932,54.79217361425981,58.471880038268864,62.508399423677474,73.81898467428982,77.35409599263221,80.2823924459517,43.17036655265838,61.814498621970415,82.39044836955145,69.65930515434593,80.15493222046643,74.24304203595966,76.15155482199043,72.0114549039863,69.89597750362009
4929,49.29,136.93489017896354,58.17338387714699,45.86797149386257,58.78983938600868,115.94627721933648,50.75772060081363,49.20393257634714,57.29719850933179,109.62795204250142,53.7127853021957,58.6683745495975,61.38096796348691,71.78135274443775,75.60900849057361,78.70419358368963,41.18701326660812,61.921688029542565,79.65196709847078,67.68148887204006,79.34393215691671,72.97073170775548,76.44974539289251,70.15122537268326,67.70915206288919
4930,49.3,133.76973947742954,58.2038628635928,46.766486775595695,58.726938732434064,114.18892972869799,49.99212978873402,49.10645657218993,58.78731462871656,106.37324885465205,54.78510138345882,57.01599729945883,61.53892900329083,70.34956070128828,74.38602187903598,78.25477223377675,42.4232057412155,62.91540194069967,78.56421143515036,66.20152271352708,78.14140553819016,72.3094999557361,76.17934898007661,68.48032353445888,65.11848187074065
4931,49.31,130.03953063162044,54.487885790877044,44.272288505453616,58.062832977157086,111.58897541463375,47.10505891125649,47.91985702468082,57.35360173275694,102.45652083540335,53.518349886871874,53.90797014115378,59.96027903165668,67.81328556826338,72.7889419067651,75.27413981733844,40.97054625162855,60.65781053621322,75.5491855670698,62.988656281959265,74.76335304090753,69.29078517714515,71.81362889241427,65.13832340715453,63.25853610178456
4932,49.32,126.04673975147307,50.493559683673084,42.10630140732974,57.123994338326156,107.18223347794265,44.659544073510915,45.140564907342196,52.83856444293633,98.89760258374736,50.374947022646666,51.65339825907722,57.56409518653527,64.88434883067384,70.84135722834617,71.93111378001049,37.89394395425916,56.92888953490183,70.95038745319471,59.92610385874286,71.44643313949928,65.33159466926008,68.11219645896927,62.14134918991476,61.71158020151779
4933,49.33,122.71036393940449,50.97215034766123,42.702384234871715,56.94249557564035,103.21492300136015,43.66129724076018,44.42010686034337,50.11476605432108,95.9169483394362,49.05099194729701,51.55034887138754,55.77433330472559,63.53206845233217,68.80107684992254,71.07247074600309,37.555852031800896,55.74970418820158,69.6345668984577,58.2591092097573,69.44276537979022,64.87492646556348,67.88776954635978,61.545506468974054,59.38100366620347
4934,49.34,119.87514881184325,53.17630711942911,41.96765803499147,55.65118772210553,100.03653733292595,41.89723404124379,44.38122414285317,49.93199399905279,92.51850133296102,48.02915645996109,51.661612815223634,54.111464123707265,62.612285546492785,65.20820898003876,69.11667878739536,37.81401755986735,55.600845371373,68.96278500789776,55.40836718864739,67.45255086570978,64.76109410868958,65.74121653102338,60.3155858698301,56.53944390360266
4935,49.35,118.47339919768274,53.612515330314636,41.2474837503396,53.4462378709577,98.4955913736485,42.09054168313742,44.24809594638646,50.6439246237278,91.0372837097384,47.56370617542416,51.965704187750816,54.493226343765855,62.10136052686721,63.48279566736892,66.22276123380288,37.66924055526033,55.398515542037785,66.61273073405027,53.37642505764961,66.27968832617626,62.01312498888001,62.780658481642604,58.664380048867315,55.263306421693414
4936,49.36,118.13278251793236,54.34820195659995,44.03341154102236,53.11341374181211,100.49421689473093,47.01877332990989,47.78299626195803,52.59084719000384,94.07147445017472,51.91566742723808,54.82748383656144,57.92851879959926,64.70299558714032,68.29421909060329,68.3493199176155,39.15285924449563,58.559780882205814,69.19348379597068,56.77042645402253,67.17004725942388,63.253435655497015,66.81837840005755,60.75207784306258,56.73825944541022
