,Time (s),A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6
4680,46.8,7.154863851610571,11.434844054747373,10.863070201594383,9.892435627989471,7.598580850753933,7.647606253158301,12.187905667815357,9.016795956995338,7.480288331862539,6.546528311446309,7.609574822708964,5.63383218832314,8.492876077070832,8.79205617820844,8.79986328072846,6.304857379291207,8.832903404254466,7.734510290902108,6.829861376900226,6.621965439990163,7.826616638340056,9.665665857028216,6.5959320636466146,7.960785296745598
4681,46.81,8.587754564359784,12.351330951787531,9.006384061649442,12.343080015853047,7.581111276522279,9.918381692841649,11.633892427198589,7.275499228853732,6.17647310718894,6.979433237574995,6.076435965951532,6.069356459192932,9.082381438929588,8.54715472087264,9.031464287545532,5.646819772664458,8.272734703496099,7.006012310739607,5.444584530778229,6.367066816892475,7.9111705417744815,9.229253919329494,7.709058991167694,7.6831638580188155
4682,46.82,6.251080776564777,10.802999895531684,6.125694198999554,11.674659617710859,5.9920785133726895,10.321964509785175,8.411618182435632,3.6821438698098063,3.2079406082630157,5.555099050980061,4.518755304161459,5.3996118367649615,7.719048880971968,7.041744538582861,6.477494025602937,4.33853711001575,6.287526048254222,6.343434506561607,4.302288289181888,5.721492925658822,6.9070374593138695,7.490234565921128,7.111557351890951,6.61851663608104
4683,46.83,5.482193955685943,9.106952347792685,5.688649252988398,10.190582543145865,5.605121259577572,8.798553608357906,7.045426173135638,3.3081596484407783,2.221866452600807,5.602436431217939,5.090281774755567,3.962886694353074,6.956157449167222,6.6784778027795255,5.664463969878852,3.682056558318436,5.010784661862999,5.592293746303767,5.589157808572054,5.439076630864292,5.98708720644936,6.708811270073056,6.59129727864638,6.98638177709654
4684,46.84,7.588329026475549,9.45574720390141,6.589893018826842,11.218500731047243,7.485679816454649,9.498762665316463,8.83892789715901,6.3134211814031005,3.9564838516525924,6.378431862685829,6.33093441138044,4.13449015468359,7.437236490659416,8.271264960058033,5.964531737845391,4.182133125141263,5.580346623901278,5.413392500486225,8.160466677509248,5.513640644494444,6.406888132914901,7.6114447438158095,7.992319297045469,7.9007149906829
4685,46.85,7.717178959865123,10.97514177672565,6.8946246756240726,13.021912309341133,9.402181603945792,11.640411685220897,11.00632653106004,8.656039426568896,6.255890184547752,5.753754521720111,7.403934432659298,5.797133781015873,7.941242074593902,9.52912523644045,6.4184205257333815,4.9670052248984575,6.1904938775114715,7.194597856141627,8.820476068649441,5.845562554895878,7.131027814466506,8.490700565744191,9.586496162228286,8.302820788230747
4686,46.86,5.3006442612968385,11.404386896174401,6.813061190769076,12.086915376130491,8.475035429000854,10.865282092709094,11.438227375037968,7.318398274946958,7.2797483881004155,4.112502210773528,7.988317520357668,6.763191777281463,8.131239155773073,8.266521035693586,7.363305485341698,5.077017704024911,5.032467015553266,9.170718840323389,7.319315045606345,6.296628271229565,7.119240763131529,7.0330206654034555,8.792849257588387,8.78640275914222
4687,46.87,4.308159986976534,10.178147931583226,7.29650491848588,9.478171705268323,6.2332546804100275,8.265393262263387,11.086725862696767,4.536661435849965,6.721034878864884,3.1222007237374783,7.831957191228867,6.803384167142212,7.627138984389603,6.087255314923823,7.150498277042061,4.533198080025613,4.523652023635805,8.644208719488233,6.525886419694871,6.738839147146791,7.325390470214188,5.40898327017203,6.6635620896704495,8.861497917678207
4688,46.88,5.21139008924365,8.70077928993851,7.620386895723641,8.925933798309416,6.550224497914314,6.744638085365295,11.274685675743967,4.68381040263921,5.0410235417075455,3.6917554098181427,7.443173672072589,6.636932084802538,6.381153070833534,5.498390237335116,5.3824769565835595,4.287292540539056,6.453228706959635,6.848800694569945,6.423360900953412,6.601570930797607,7.534843462053686,5.746122042182833,5.703346687369049,8.093193173408508
4689,46.89,6.531299732159823,8.891518518794328,7.369264494627714,11.281983461230993,8.913448255043477,7.441529305651784,11.66413858300075,7.556300261057913,4.180612449999899,5.754329322371632,7.509355782531202,6.661604857072234,6.263275281526148,6.675851182080805,5.364454409573227,5.379879439715296,7.829752576071769,6.986127118580043,5.892579792998731,5.993897502776235,7.204784196801484,6.330272299237549,6.484522600658238,8.178620191756636
